Gender,AgeGroup,Program,Income,State,Device,OS,Browser,option
0,0,D,390208,NY,Mobile,Windows,Chrome,B
0,4,C,443202,NJ,Tablet,Windows,Safari,B
1,5,E,338683,NJ,Mobile,Apple,Safari,A
1,4,D,405321,NJ,Desktop,Apple,Safari,B
0,0,A,355091,NY,Mobile,Apple,Chrome,A
0,0,E,470766,NY,Desktop,Apple,Safari,B
0,2,E,173947,NY,Desktop,Apple,Safari,A
0,5,D,257114,NJ,Mobile,Apple,Chrome,B
1,1,C,199865,TX,Desktop,Windows,Chrome,B
1,4,E,317470,CA,Mobile,Apple,Opera,A
0,1,A,233522,CA,Desktop,Windows,Chrome,B
1,3,E,378734,CA,Mobile,Windows,Opera,A
0,2,D,222478,NJ,Desktop,Windows,Opera,B
0,4,C,112246,NA,Desktop,Windows,Chrome,B
0,3,E,153950,CA,Desktop,Apple,Chrome,B
1,2,E,402390,NJ,Mobile,Windows,Opera,A
1,3,A,365708,NJ,Desktop,Windows,Chrome,B
1,5,E,156610,CA,Desktop,Windows,Safari,A
1,1,A,385656,CA,Desktop,Windows,Safari,A
0,2,D,471804,NY,Mobile,Windows,Safari,A
1,6,E,388460,TX,Desktop,Apple,Chrome,A
0,2,D,302970,CA,Mobile,Windows,Safari,B
1,0,C,406709,CA,Mobile,Windows,Safari,A
1,3,C,359744,TX,Mobile,Apple,Opera,B
1,5,E,309167,TX,Mobile,Windows,Chrome,A
0,2,A,482377,TX,Mobile,Apple,Safari,A
0,4,D,270518,NY,Mobile,Windows,Chrome,B
0,6,E,123591,CA,Desktop,Windows,Chrome,B
1,1,A,366833,NJ,Desktop,Apple,Opera,A
1,5,E,457169,NY,Mobile,Windows,Safari,A
1,6,E,154736,CA,Mobile,Apple,Chrome,A
1,1,E,443727,CA,Mobile,Windows,Safari,B
0,0,D,90355,NJ,Mobile,Windows,Safari,A
1,2,E,490186,CA,Mobile,Windows,Safari,A
0,1,E,376103,NY,Mobile,Windows,Safari,B
1,6,E,388295,NJ,Desktop,Windows,Safari,B
0,4,D,326197,NY,Desktop,Apple,Safari,B
1,1,A,333816,NJ,Mobile,Apple,Chrome,A
0,2,E,119286,NJ,Mobile,Windows,Chrome,B
1,5,E,305453,NJ,Desktop,Apple,Chrome,A
0,0,E,356993,NY,Desktop,Windows,Safari,B
0,5,E,82817,NY,Desktop,Apple,Chrome,B
1,3,C,137454,NY,Desktop,Windows,Safari,A
1,3,D,82568,NY,Desktop,Windows,Chrome,A
1,4,E,406515,CA,Mobile,Apple,Safari,A
1,2,D,378035,NY,Desktop,Apple,Safari,A
1,6,D,171654,NJ,Mobile,Windows,Chrome,B
0,3,E,185640,NY,Mobile,Apple,Chrome,A
0,2,A,247192,NY,Mobile,Apple,Safari,B
0,3,D,384841,NA,Mobile,Apple,Chrome,B
0,0,E,147704,CA,Tablet,Apple,Chrome,B
0,0,D,207384,TX,Tablet,Apple,Chrome,B
1,1,D,75940,NY,Desktop,Apple,Chrome,A
0,6,E,216612,NY,Desktop,Apple,Safari,B
0,0,E,499671,NY,Mobile,Apple,Chrome,A
1,2,A,237441,NJ,Mobile,Apple,Chrome,A
0,3,A,132034,CA,Mobile,Windows,Chrome,A
0,2,E,93626,CA,Desktop,Windows,Chrome,A
0,3,E,492660,NJ,Desktop,Windows,Chrome,B
1,3,E,164920,TX,Mobile,Apple,Chrome,A
1,2,A,139123,CA,Tablet,Windows,Chrome,B
1,0,E,126353,CA,Mobile,Apple,Chrome,A
1,4,E,79600,NJ,Mobile,Apple,Chrome,A
1,5,D,270620,CA,Mobile,Apple,Chrome,A
0,1,A,70035,CA,Mobile,Apple,Chrome,A
0,4,E,323518,CA,Mobile,Windows,Safari,B
0,3,D,313193,CA,Desktop,Windows,Safari,B
1,2,C,407863,NA,Desktop,Windows,Safari,B
0,5,C,76107,NJ,Tablet,Apple,Chrome,B
0,4,D,110353,NA,Mobile,Windows,Chrome,B
0,2,A,116428,NJ,Desktop,Windows,Safari,A
0,2,E,283336,CA,Desktop,Apple,Safari,A
0,5,E,315007,TX,Mobile,Apple,Chrome,B
1,1,E,378031,NY,Desktop,Apple,Chrome,B
0,5,A,485212,CA,Mobile,Windows,Safari,B
0,4,E,308827,NY,Mobile,Apple,Chrome,B
0,2,D,67563,CA,Desktop,Apple,Chrome,A
0,3,E,236019,CA,Desktop,Windows,Chrome,A
0,0,E,366489,NY,Mobile,Apple,Chrome,A
0,3,D,350647,CA,Desktop,Apple,Safari,A
1,2,E,57170,CA,Mobile,Windows,Safari,B
0,2,E,340120,NJ,Mobile,Apple,Chrome,B
0,3,D,432611,TX,Desktop,Apple,Chrome,A
1,5,C,54808,TX,Mobile,Apple,Chrome,A
1,2,C,85618,NY,Mobile,Apple,Chrome,A
0,1,C,158513,NJ,Desktop,Windows,Safari,A
0,4,D,99162,CA,Mobile,Apple,Opera,B
1,6,A,338451,CA,Mobile,Windows,Safari,B
1,5,D,376595,NY,Desktop,Windows,Chrome,B
0,3,D,134776,CA,Mobile,Windows,Chrome,B
1,5,B,230129,TX,Tablet,Apple,Chrome,B
1,3,A,276399,TX,Desktop,Windows,Safari,B
1,2,D,425513,NY,Desktop,Windows,Chrome,B
1,5,E,285099,CA,Mobile,Apple,Safari,A
0,1,E,63892,NY,Mobile,Windows,Chrome,B
0,6,D,415546,NJ,Desktop,Apple,Safari,B
0,5,A,359993,CA,Mobile,Apple,Chrome,B
0,1,E,97666,CA,Mobile,Windows,Safari,B
1,1,A,361865,NY,Mobile,Windows,Chrome,A
1,1,E,150747,NJ,Desktop,Windows,Chrome,A
1,4,D,258128,NY,Desktop,Windows,Safari,A
0,0,A,391504,NY,Mobile,Windows,Safari,A
1,4,A,89740,NY,Mobile,Apple,Chrome,A
0,4,A,144002,CA,Desktop,Apple,Chrome,B
1,2,A,405710,CA,Mobile,Windows,Safari,A
0,0,D,93850,NJ,Mobile,Apple,Chrome,A
0,2,E,449666,TX,Mobile,Apple,Chrome,B
1,0,C,328866,NY,Desktop,Apple,Safari,A
1,0,D,91864,CA,Mobile,Apple,Opera,A
0,1,D,304163,NJ,Desktop,Apple,Chrome,B
0,1,C,143576,CA,Mobile,Apple,Safari,A
1,3,E,240716,CA,Desktop,Windows,Chrome,A
1,2,E,210970,NJ,Desktop,Apple,Chrome,B
0,3,E,115799,CA,Mobile,Windows,Opera,B
1,1,D,356396,NJ,Mobile,Apple,Chrome,A
1,4,E,196324,CA,Mobile,Windows,Chrome,B
1,0,E,117765,NA,Desktop,Windows,Chrome,A
0,6,E,242526,CA,Mobile,Apple,Safari,A
0,4,D,419270,NJ,Mobile,Windows,Chrome,B
1,4,A,242364,CA,Desktop,Apple,Opera,A
0,3,D,109219,NY,Desktop,Windows,Opera,A
1,3,C,321923,NJ,Desktop,Windows,Chrome,B
1,1,E,103142,NY,Mobile,Apple,Safari,A
1,1,C,66487,CA,Tablet,Windows,Opera,B
0,2,A,326448,NY,Desktop,Windows,Chrome,B
0,2,D,276911,NJ,Mobile,Apple,Chrome,B
0,2,E,355445,CA,Mobile,Windows,Chrome,B
1,4,D,202746,NY,Desktop,Windows,Opera,A
0,3,E,70302,NJ,Desktop,Windows,Chrome,B
1,3,D,376798,CA,Tablet,Windows,Safari,A
0,3,E,334484,CA,Mobile,Windows,Chrome,B
0,2,A,345944,NY,Mobile,Apple,Safari,B
0,1,D,135422,NY,Mobile,Windows,Chrome,A
0,4,A,330275,NY,Mobile,Windows,Chrome,B
1,3,A,271742,NJ,Mobile,Windows,Safari,A
0,4,D,227698,NY,Mobile,Windows,Chrome,B
1,3,A,291982,NY,Desktop,Apple,Chrome,A
0,2,A,138913,NJ,Desktop,Apple,Chrome,A
0,2,E,231472,CA,Mobile,Apple,Safari,B
1,0,E,90969,NY,Mobile,Windows,Chrome,A
1,4,E,229477,NY,Mobile,Windows,Chrome,A
0,6,A,411541,NY,Tablet,Apple,Opera,A
0,2,D,82469,CA,Mobile,Apple,Safari,B
0,3,C,253481,NA,Mobile,Windows,Opera,B
1,3,E,255283,NY,Desktop,Apple,Chrome,A
1,2,D,255976,CA,Desktop,Windows,Safari,A
1,6,E,123351,CA,Mobile,Windows,Chrome,B
1,2,E,60780,NJ,Mobile,Windows,Chrome,B
0,0,D,461559,NY,Mobile,Apple,Chrome,B
1,4,D,97308,CA,Tablet,Apple,Chrome,B
0,1,D,217630,NA,Mobile,Windows,Safari,B
1,3,C,407988,NA,Mobile,Apple,Safari,A
1,4,C,259225,CA,Mobile,Windows,Chrome,B
1,2,E,261103,CA,Desktop,Windows,Chrome,B
0,0,D,496751,NA,Mobile,Apple,Chrome,B
1,5,C,400082,NY,Mobile,Apple,Safari,A
0,2,A,449004,CA,Mobile,Apple,Chrome,B
1,0,C,275308,NY,Mobile,Windows,Chrome,A
1,2,D,308500,TX,Desktop,Apple,Chrome,B
0,4,C,330732,NY,Mobile,Windows,Chrome,B
1,2,E,216699,NJ,Desktop,Apple,Chrome,A
0,6,E,364804,TX,Mobile,Windows,Chrome,B
1,1,B,275416,CA,Desktop,Apple,Chrome,A
1,4,A,239130,NY,Mobile,Apple,Safari,A
1,3,A,393491,CA,Mobile,Apple,Chrome,A
1,2,A,347966,CA,Desktop,Apple,Safari,A
0,3,B,447491,NY,Mobile,Apple,Chrome,B
1,3,A,135738,CA,Desktop,Apple,Chrome,B
0,6,A,306888,CA,Mobile,Windows,Safari,B
0,2,C,101038,CA,Mobile,Windows,Safari,A
0,1,C,325649,NY,Mobile,Windows,Safari,A
1,3,C,305077,CA,Mobile,Windows,Safari,B
1,2,D,228807,CA,Mobile,Apple,Safari,A
0,4,A,123035,NY,Mobile,Apple,Safari,A
1,2,B,92296,NY,Mobile,Windows,Chrome,A
1,5,D,299767,CA,Mobile,Windows,Chrome,A
1,4,D,84941,NY,Desktop,Apple,Chrome,B
0,4,C,399096,NY,Desktop,Apple,Chrome,B
1,2,E,82489,NA,Desktop,Windows,Chrome,B
1,5,E,69155,NJ,Mobile,Apple,Safari,A
1,3,E,205376,NA,Mobile,Apple,Chrome,A
0,2,A,235169,CA,Desktop,Windows,Chrome,A
0,4,A,51170,CA,Desktop,Windows,Safari,B
0,3,D,233018,NJ,Mobile,Windows,Chrome,B
1,4,E,415547,NY,Desktop,Windows,Safari,B
0,5,E,69261,TX,Mobile,Apple,Opera,A
1,2,C,105869,NY,Mobile,Windows,Safari,B
1,6,B,358178,NY,Mobile,Apple,Chrome,B
1,2,E,338567,CA,Mobile,Apple,Safari,A
1,0,E,237023,NJ,Tablet,Windows,Chrome,A
1,1,E,359037,TX,Mobile,Apple,Chrome,A
0,5,A,247298,NY,Desktop,Windows,Chrome,B
0,3,E,54336,CA,Mobile,Windows,Chrome,A
1,4,E,133036,CA,Mobile,Windows,Chrome,B
0,2,C,376456,CA,Mobile,Apple,Chrome,B
0,4,E,437814,NA,Desktop,Windows,Chrome,A
0,4,C,364928,NA,Mobile,Windows,Opera,B
1,1,C,287659,NY,Mobile,Apple,Safari,A
1,5,E,396710,TX,Mobile,Apple,Chrome,A
0,5,C,393155,NY,Desktop,Apple,Safari,B
0,6,C,313341,NY,Mobile,Windows,Chrome,A
1,4,D,248171,CA,Mobile,Apple,Chrome,A
1,3,D,441037,CA,Desktop,Windows,Chrome,A
0,3,C,437550,NA,Mobile,Windows,Chrome,B
1,0,E,242950,CA,Mobile,Apple,Chrome,A
0,1,A,309964,NY,Mobile,Windows,Chrome,B
1,1,D,226514,CA,Mobile,Windows,Safari,B
1,5,D,390019,CA,Desktop,Apple,Safari,B
0,6,A,65059,NJ,Mobile,Apple,Safari,A
1,0,D,262370,CA,Desktop,Apple,Chrome,B
1,0,E,417401,NJ,Tablet,Windows,Chrome,A
0,4,A,191443,NJ,Mobile,Apple,Chrome,B
1,3,D,487103,NY,Desktop,Apple,Chrome,B
1,6,E,445950,TX,Mobile,Apple,Chrome,B
0,2,D,75849,NY,Mobile,Apple,Chrome,B
0,3,A,330146,NJ,Mobile,Windows,Chrome,A
1,5,D,342453,NJ,Desktop,Apple,Chrome,B
1,6,E,294060,CA,Mobile,Apple,Chrome,A
0,2,C,215009,TX,Desktop,Apple,Safari,A
0,3,A,73471,TX,Mobile,Windows,Safari,A
0,3,D,124633,CA,Mobile,Apple,Chrome,B
1,4,E,400842,CA,Desktop,Apple,Safari,A
1,3,D,234029,CA,Tablet,Windows,Chrome,A
0,3,D,298978,NJ,Mobile,Apple,Chrome,A
1,3,C,206842,NJ,Mobile,Windows,Chrome,B
1,3,E,464737,NJ,Desktop,Apple,Chrome,A
1,4,E,177475,NJ,Desktop,Apple,Safari,B
1,4,D,236873,NA,Mobile,Windows,Safari,B
0,0,D,349236,CA,Mobile,Windows,Safari,A
0,2,A,470752,NY,Tablet,Apple,Chrome,A
0,6,D,226399,NJ,Desktop,Windows,Opera,B
1,1,C,261500,TX,Mobile,Apple,Opera,A
1,1,C,277245,CA,Mobile,Apple,Chrome,A
1,1,D,145143,NA,Mobile,Apple,Chrome,A
1,3,C,441850,NY,Desktop,Windows,Chrome,A
1,6,D,72763,NA,Mobile,Windows,Safari,B
1,1,A,119406,NA,Desktop,Apple,Opera,A
0,4,C,363912,NJ,Mobile,Windows,Safari,A
1,1,D,192587,CA,Desktop,Apple,Safari,A
1,2,D,398755,NY,Desktop,Windows,Safari,B
0,3,E,380377,CA,Mobile,Apple,Chrome,A
1,3,D,207610,NY,Mobile,Apple,Chrome,A
0,5,D,82427,NJ,Desktop,Windows,Chrome,A
0,4,E,95762,CA,Mobile,Apple,Chrome,A
0,0,E,263035,CA,Desktop,Windows,Chrome,A
0,4,A,438661,NY,Mobile,Windows,Chrome,B
1,3,A,245224,NA,Mobile,Windows,Safari,A
1,3,C,478635,NY,Mobile,Windows,Chrome,A
0,5,A,227124,CA,Mobile,Windows,Chrome,A
1,4,A,66308,NJ,Desktop,Apple,Opera,A
1,1,C,457168,CA,Mobile,Windows,Safari,B
0,3,C,389129,CA,Mobile,Apple,Safari,B
0,2,E,437765,CA,Mobile,Windows,Chrome,B
0,2,A,247187,CA,Mobile,Windows,Chrome,A
0,5,C,76515,CA,Mobile,Windows,Chrome,B
0,4,D,198967,NA,Desktop,Apple,Chrome,B
1,4,D,313913,CA,Mobile,Windows,Chrome,A
0,1,A,140553,CA,Mobile,Windows,Chrome,A
1,5,D,187095,CA,Desktop,Windows,Chrome,A
0,1,E,154069,NJ,Desktop,Windows,Opera,A
1,1,D,278757,NY,Mobile,Apple,Chrome,A
1,1,D,468736,CA,Mobile,Windows,Chrome,A
1,4,D,202443,TX,Desktop,Windows,Safari,A
1,0,A,269392,TX,Mobile,Windows,Chrome,A
1,6,E,190128,NY,Mobile,Apple,Safari,A
0,1,D,96369,NJ,Mobile,Apple,Chrome,B
0,3,C,305838,TX,Desktop,Apple,Chrome,B
1,0,A,104896,NY,Desktop,Apple,Chrome,A
1,0,E,454479,NY,Desktop,Apple,Chrome,A
0,3,E,446901,CA,Tablet,Windows,Chrome,B
1,1,D,315938,CA,Desktop,Windows,Chrome,B
1,4,C,378455,NY,Mobile,Apple,Safari,A
0,3,E,142643,NJ,Mobile,Apple,Safari,A
0,3,A,236187,NJ,Tablet,Windows,Opera,B
0,2,D,488972,NY,Mobile,Apple,Chrome,B
1,2,A,359856,NY,Desktop,Apple,Safari,B
1,6,C,433060,CA,Desktop,Apple,Chrome,B
1,2,D,118021,NY,Desktop,Apple,Safari,A
1,1,D,198178,CA,Desktop,Windows,Safari,B
1,5,E,198862,CA,Desktop,Apple,Opera,A
0,4,A,485230,CA,Mobile,Windows,Chrome,A
1,5,D,481241,NJ,Tablet,Apple,Chrome,B
1,3,E,107484,NJ,Desktop,Apple,Safari,B
0,3,A,431452,CA,Desktop,Apple,Chrome,A
1,2,A,156150,CA,Mobile,Apple,Opera,A
0,5,A,378748,TX,Mobile,Apple,Safari,B
1,3,E,240878,NY,Desktop,Apple,Chrome,B
1,2,E,348050,NY,Desktop,Windows,Safari,A
0,3,E,111842,CA,Mobile,Apple,Chrome,B
1,2,D,314074,TX,Tablet,Apple,Chrome,A
1,2,C,129891,NA,Desktop,Apple,Chrome,A
0,3,E,385192,CA,Desktop,Apple,Chrome,B
1,3,E,88981,NY,Desktop,Windows,Chrome,B
0,1,E,143486,NY,Mobile,Windows,Safari,A
0,1,D,156760,NJ,Mobile,Windows,Safari,B
0,6,E,60981,CA,Mobile,Apple,Opera,B
0,3,C,252226,NY,Desktop,Windows,Chrome,B
0,3,E,76781,CA,Mobile,Apple,Chrome,B
1,2,C,94821,CA,Mobile,Windows,Safari,A
1,3,E,121168,NY,Mobile,Apple,Chrome,A
1,2,E,66054,CA,Mobile,Windows,Chrome,A
1,6,E,58671,NJ,Tablet,Windows,Chrome,A
0,4,E,209082,TX,Mobile,Windows,Chrome,B
0,6,E,283703,CA,Mobile,Windows,Chrome,B
0,2,E,377725,CA,Desktop,Windows,Safari,A
1,5,E,403688,NY,Desktop,Windows,Chrome,A
0,2,B,417835,NJ,Desktop,Apple,Chrome,B
0,2,C,234768,NJ,Desktop,Apple,Chrome,B
1,4,B,67610,CA,Tablet,Apple,Safari,B
0,2,D,379216,CA,Mobile,Windows,Chrome,B
1,1,C,248188,CA,Mobile,Apple,Safari,B
0,2,A,96094,NY,Desktop,Windows,Chrome,A
1,3,A,293209,NY,Tablet,Windows,Chrome,B
1,2,D,223947,NY,Desktop,Windows,Chrome,B
1,2,A,81907,TX,Mobile,Windows,Chrome,A
1,6,D,126012,NJ,Desktop,Apple,Chrome,B
1,5,C,312991,NJ,Mobile,Windows,Chrome,A
1,3,E,271720,CA,Tablet,Apple,Chrome,B
1,5,E,215819,TX,Desktop,Apple,Chrome,A
1,2,D,388307,NJ,Desktop,Windows,Chrome,A
1,2,D,369714,NY,Desktop,Windows,Chrome,B
1,3,E,355487,NA,Mobile,Windows,Chrome,B
0,6,D,354787,NY,Mobile,Apple,Chrome,A
1,3,C,367269,CA,Desktop,Apple,Safari,A
0,0,C,240357,CA,Desktop,Windows,Safari,A
1,0,E,342758,CA,Mobile,Apple,Chrome,A
1,2,E,204417,NJ,Mobile,Apple,Chrome,B
1,1,A,457379,NY,Mobile,Apple,Chrome,B
0,3,D,356327,NJ,Mobile,Windows,Chrome,B
1,5,D,490042,NJ,Mobile,Windows,Chrome,B
1,6,A,428608,NJ,Mobile,Windows,Chrome,A
0,5,E,487600,NJ,Mobile,Windows,Safari,A
0,1,E,479690,NJ,Mobile,Windows,Safari,B
1,1,C,83824,NY,Desktop,Windows,Opera,B
1,0,A,334542,NY,Desktop,Windows,Chrome,A
0,3,E,489024,CA,Mobile,Windows,Chrome,B
1,4,E,440639,CA,Desktop,Windows,Chrome,A
1,5,D,186523,NA,Mobile,Windows,Chrome,B
0,4,D,426988,CA,Desktop,Apple,Safari,B
0,3,D,63743,NY,Mobile,Apple,Safari,A
1,0,E,114128,CA,Mobile,Windows,Chrome,A
0,5,D,261487,NY,Mobile,Apple,Safari,A
0,6,D,134579,CA,Desktop,Windows,Safari,B
1,4,E,266454,NY,Mobile,Apple,Chrome,A
0,0,A,445261,NY,Desktop,Windows,Opera,B
0,3,E,174570,CA,Desktop,Windows,Safari,A
0,4,C,316504,NJ,Mobile,Windows,Safari,B
0,4,E,175272,CA,Mobile,Apple,Chrome,B
0,3,D,81687,NY,Mobile,Windows,Chrome,B
0,2,E,421411,CA,Mobile,Apple,Chrome,B
0,2,E,344354,CA,Mobile,Apple,Safari,B
0,2,A,406576,CA,Mobile,Apple,Safari,B
0,2,B,365806,NJ,Mobile,Windows,Chrome,B
1,4,D,419468,NY,Mobile,Apple,Opera,A
1,3,D,444843,CA,Mobile,Windows,Chrome,A
0,4,E,282185,NJ,Mobile,Apple,Chrome,B
1,6,D,140235,NJ,Mobile,Apple,Chrome,B
0,2,A,276117,NJ,Mobile,Windows,Safari,B
0,3,D,190641,TX,Mobile,Windows,Opera,B
1,4,E,99972,NJ,Mobile,Windows,Chrome,A
0,5,A,70940,NJ,Mobile,Apple,Safari,A
1,0,C,187505,NJ,Mobile,Apple,Opera,A
1,0,A,183840,NY,Mobile,Apple,Opera,A
1,2,C,440817,NY,Desktop,Windows,Chrome,B
0,6,C,306380,TX,Mobile,Windows,Safari,B
1,1,A,447156,NJ,Mobile,Windows,Chrome,B
0,1,E,80540,TX,Mobile,Apple,Chrome,A
1,0,E,82851,CA,Mobile,Apple,Chrome,A
0,5,D,221278,NY,Mobile,Apple,Chrome,B
0,0,B,294482,NY,Desktop,Windows,Chrome,B
1,3,C,119222,NY,Mobile,Windows,Chrome,A
0,2,A,226296,NY,Desktop,Windows,Chrome,A
1,5,E,318451,NA,Desktop,Windows,Opera,B
0,5,D,126020,TX,Mobile,Windows,Safari,A
1,1,E,350344,NY,Mobile,Windows,Chrome,B
0,2,E,297445,NY,Mobile,Apple,Opera,B
1,4,B,473533,TX,Mobile,Apple,Chrome,A
0,6,E,324923,NY,Desktop,Apple,Chrome,A
0,4,D,176838,CA,Mobile,Apple,Safari,B
0,3,E,197674,NJ,Desktop,Apple,Safari,A
1,4,D,367760,CA,Mobile,Apple,Safari,A
1,2,D,358041,CA,Mobile,Apple,Chrome,A
0,4,E,316241,NY,Mobile,Windows,Safari,B
1,4,C,258889,NJ,Mobile,Apple,Chrome,A
0,0,D,318624,NY,Mobile,Apple,Chrome,B
0,2,D,439993,NY,Mobile,Windows,Safari,B
0,5,D,149080,TX,Mobile,Apple,Chrome,B
0,2,C,217790,CA,Desktop,Windows,Safari,B
0,3,C,120170,TX,Desktop,Apple,Chrome,B
0,2,D,102411,CA,Mobile,Windows,Safari,A
1,4,A,248637,NJ,Desktop,Apple,Chrome,B
1,1,B,255364,NJ,Desktop,Apple,Chrome,A
1,3,E,223542,NJ,Desktop,Windows,Chrome,A
0,1,E,276799,NJ,Mobile,Apple,Chrome,B
0,0,E,474669,NY,Mobile,Windows,Chrome,B
0,5,D,100913,CA,Mobile,Apple,Chrome,B
1,3,B,297788,CA,Mobile,Apple,Safari,A
1,4,E,372181,TX,Mobile,Apple,Chrome,A
0,1,E,383458,NJ,Desktop,Apple,Safari,A
1,3,D,241065,CA,Mobile,Windows,Chrome,B
1,3,A,263558,CA,Mobile,Windows,Chrome,B
1,2,A,284268,NY,Desktop,Apple,Opera,A
0,2,E,181949,NA,Desktop,Apple,Chrome,B
0,4,E,291754,NY,Mobile,Apple,Safari,B
1,0,E,327690,NY,Tablet,Windows,Chrome,B
1,1,A,258925,CA,Mobile,Windows,Chrome,A
1,6,E,478144,TX,Desktop,Apple,Safari,B
0,3,C,74139,TX,Desktop,Windows,Safari,A
0,4,A,354275,CA,Mobile,Apple,Chrome,B
1,4,D,365490,CA,Mobile,Apple,Safari,A
0,4,E,53113,NA,Mobile,Apple,Chrome,B
0,1,E,179426,NY,Desktop,Apple,Safari,B
0,2,E,221972,NY,Mobile,Windows,Chrome,B
1,1,E,445939,CA,Mobile,Apple,Safari,B
0,5,D,480687,CA,Desktop,Windows,Chrome,A
1,2,C,256180,TX,Mobile,Windows,Chrome,B
1,4,A,88444,CA,Desktop,Apple,Safari,A
1,4,C,366794,CA,Desktop,Apple,Safari,A
1,4,D,253208,CA,Mobile,Apple,Chrome,B
1,1,B,377254,NY,Mobile,Apple,Chrome,A
0,4,C,422361,NY,Mobile,Windows,Chrome,B
0,4,D,112424,CA,Mobile,Apple,Opera,B
1,1,C,153321,CA,Mobile,Apple,Chrome,A
0,2,D,292219,CA,Mobile,Windows,Safari,B
0,3,A,411391,NJ,Desktop,Apple,Chrome,A
0,5,E,226278,CA,Mobile,Windows,Chrome,B
1,6,D,306008,NY,Desktop,Windows,Chrome,A
0,1,C,491306,CA,Mobile,Apple,Chrome,A
0,3,A,187338,TX,Mobile,Windows,Safari,B
0,3,D,144262,CA,Mobile,Windows,Chrome,B
1,4,D,421296,TX,Mobile,Apple,Safari,A
0,5,C,198575,CA,Mobile,Windows,Chrome,B
1,5,E,146360,NJ,Mobile,Windows,Chrome,A
1,2,B,290531,CA,Mobile,Windows,Chrome,A
1,4,D,426593,CA,Mobile,Apple,Opera,A
0,5,D,66522,NJ,Mobile,Windows,Safari,A
1,1,D,229234,CA,Mobile,Windows,Chrome,B
1,3,D,289654,NJ,Mobile,Windows,Chrome,B
1,0,C,336818,CA,Mobile,Apple,Safari,B
1,2,E,128536,TX,Mobile,Apple,Safari,A
1,0,E,167922,CA,Mobile,Apple,Opera,B
0,1,C,229342,NJ,Tablet,Windows,Chrome,B
1,6,D,487397,NJ,Desktop,Apple,Safari,A
1,4,D,186915,NY,Mobile,Apple,Chrome,A
0,2,A,227485,NJ,Mobile,Windows,Safari,B
1,3,D,468282,NY,Mobile,Windows,Chrome,B
1,2,E,198473,NJ,Desktop,Apple,Chrome,B
0,0,D,447546,CA,Mobile,Apple,Chrome,B
1,2,A,379737,NY,Mobile,Windows,Chrome,A
1,1,C,221091,TX,Desktop,Windows,Chrome,B
1,1,B,230596,NY,Mobile,Apple,Chrome,A
0,2,D,389977,NJ,Mobile,Windows,Chrome,B
1,0,B,379261,NJ,Mobile,Apple,Opera,B
0,2,E,150886,CA,Mobile,Apple,Safari,B
0,5,D,137552,NA,Mobile,Apple,Chrome,A
0,2,D,231814,NY,Mobile,Windows,Chrome,B
0,6,D,265679,CA,Mobile,Apple,Chrome,B
1,4,C,426799,CA,Desktop,Apple,Safari,B
1,5,D,422542,NY,Desktop,Windows,Opera,A
1,5,E,371711,NY,Mobile,Apple,Opera,A
0,1,D,395985,TX,Mobile,Apple,Safari,B
0,4,E,351507,TX,Mobile,Apple,Safari,B
1,2,E,244788,NJ,Desktop,Windows,Safari,B
1,5,D,334238,CA,Desktop,Apple,Chrome,B
1,0,A,479734,NA,Mobile,Windows,Chrome,B
0,0,D,182061,CA,Mobile,Apple,Chrome,B
1,5,E,212100,NJ,Mobile,Apple,Chrome,B
0,3,A,79342,NY,Mobile,Apple,Chrome,A
1,2,D,278389,NJ,Mobile,Apple,Chrome,A
1,3,D,162218,NJ,Mobile,Apple,Chrome,A
0,5,D,437310,CA,Mobile,Windows,Chrome,B
0,1,E,436224,NY,Desktop,Windows,Chrome,A
0,4,E,338262,CA,Mobile,Windows,Safari,B
1,5,A,211936,CA,Desktop,Apple,Chrome,A
0,3,A,127185,NY,Mobile,Windows,Chrome,B
0,0,D,232770,NY,Desktop,Apple,Chrome,B
1,2,A,150831,CA,Desktop,Apple,Chrome,B
1,1,E,467759,NY,Mobile,Apple,Safari,A
0,3,E,156452,CA,Desktop,Windows,Chrome,B
1,5,E,471968,CA,Mobile,Apple,Chrome,B
0,1,D,146052,CA,Desktop,Windows,Chrome,B
0,3,E,456962,CA,Desktop,Apple,Chrome,B
1,2,D,203825,CA,Mobile,Windows,Chrome,A
1,4,E,429984,CA,Mobile,Windows,Chrome,A
1,2,E,396219,TX,Desktop,Windows,Chrome,A
0,5,B,420677,NY,Mobile,Apple,Safari,B
1,4,E,250122,NJ,Mobile,Windows,Chrome,B
1,3,C,108959,NY,Desktop,Windows,Safari,B
1,2,D,479341,NY,Desktop,Windows,Safari,B
0,3,B,104250,NY,Desktop,Apple,Safari,A
1,4,A,312525,CA,Desktop,Apple,Chrome,B
1,4,E,379022,CA,Desktop,Apple,Safari,B
1,0,A,128119,CA,Mobile,Windows,Opera,A
1,2,E,197123,NJ,Desktop,Windows,Opera,B
1,4,C,162332,CA,Desktop,Apple,Opera,A
0,1,E,328046,NA,Desktop,Windows,Chrome,A
1,0,C,391049,NY,Mobile,Apple,Opera,A
1,4,A,252930,TX,Desktop,Windows,Chrome,B
1,0,E,396228,NY,Desktop,Apple,Chrome,A
1,3,D,429224,NY,Mobile,Apple,Chrome,A
1,1,D,266185,TX,Mobile,Apple,Safari,A
1,2,D,278990,CA,Desktop,Windows,Chrome,A
